HOME_PURCHASE_STATUS,DEVICE_TYPE,USER_VISIT_TYPE,YEAR_BUILT,Q2B_DENSITY,RESIDENCE_TYPE,CONSTRUCTION_TYPE,REPLACEMENT_AMOUNT_NUMBER,SQUARE_FOOTAGE,Type,TOTAL_RPA,TOTAL_RPU,TOTAL_REVENUE,UNIQUE_PURCHASE_CLICKS,UNIQUE_BRIDGE_CLICKS,IS_SITE_APPLICANT,IS_SITE_CUSTOMER
Own,Mobile,Returning,2003,0.319138501168822,Single Family,Frame,350457.8222388851,2186.1575878716403,link click,758.4504890131266,377.68116093722847,208.9246594079729,1,2,Yes,No
Rent,Desktop,Returning,1962,0.7471334420142023,Single Family,Frame,458655.7994155724,3464.909923397199,link click,145.1719010539615,101.3699340441537,306.635968320725,3,9,Yes,Yes
Own,Mobile,Returning,2022,0.180150448895806,Single Family,Frame,418363.9416206419,3334.1959513193065,link click,200.09543275269377,251.7895536596727,222.17510799316014,3,0,Yes,Yes
Other,Desktop,New,1952,0.2602464862570218,Apartment,Frame,293880.01984583924,2095.3117260968816,link click,51.10903983976924,75.82567370905271,223.7565541739345,0,2,Yes,No
Own,Mobile,New,1955,0.7111328230635905,Townhome,Mixed,436629.79999315954,2919.576819787493,link click,59.59662549477122,249.22136623613585,79.09359665449357,0,4,Yes,Yes
Own,Mobile,Returning,2018,0.6437812906630023,Apartment,Frame,313466.1520557805,1975.011088935774,link click,191.24877601578845,91.74510430138693,841.3745512332767,2,4,Yes,No
Own,Desktop,New,1956,0.8062294197426465,Condo,Mixed,306431.81942274654,2298.762445186279,link click,150.10230057594245,29.066950434950552,91.70586025124118,0,2,No,Yes
Own,Mobile,New,1965,0.04101201564433676,Condo,Mixed,254423.21302063245,2173.72324316785,link click,257.4540637458628,83.6522915140815,19.418478323127772,0,0,No,No
Rent,Mobile,Returning,2003,0.7471171687089763,Apartment,Mixed,296306.8938340406,2498.523074732317,link click,140.6208545736212,281.3126948959643,137.46164867149022,1,4,Yes,No
Rent,Desktop,Returning,1965,0.37109731530935386,Single Family,Frame,308273.0532097605,2364.5240227645404,link click,59.34510431309667,263.5386828365029,276.7072911526603,3,3,Yes,Yes
Own,Mobile,Returning,2022,0.22652694673349166,Single Family,Frame,366073.4768572247,2795.7604728350575,link click,89.00255753164859,151.16105265907058,179.25716868670108,0,3,Yes,No
Rent,Desktop,New,2007,0.512814744432739,Apartment,Brick,371636.5960518812,2749.555065064244,link click,174.6308636572045,325.44985487326636,366.6168207439657,0,5,No,No
Rent,Desktop,Returning,1976,0.2797941821098684,Condo,Frame,275379.0875783722,2380.9955548073476,link click,143.03281818623907,73.077636815244,185.54863977719108,0,3,No,Yes
Own,Desktop,New,2018,0.6353880892802477,Single Family,Brick,315660.42751905473,2546.038748564195,link click,128.36434567213672,75.17558180746003,96.12198468948328,1,2,No,Yes
Own,Desktop,Returning,1981,0.2307979410364402,Single Family,Masonry,317084.1661698708,2352.4918196433023,link click,153.11294798507288,169.50353932300555,240.80483986066878,1,4,Yes,Yes
Own,Mobile,New,2018,0.5994246952353718,Townhome,Frame,361147.8522067261,2100.331699171885,link click,39.498195635107514,42.76977991358258,641.5100258434636,0,3,No,No
Own,Mobile,New,1987,0.8118719916515659,Apartment,Frame,383531.4069848867,2456.4958637992954,link click,16.489540548718605,352.5972852320254,97.1433575701368,2,1,Yes,No
Own,Mobile,Returning,1995,0.4995297504102694,Single Family,Masonry,171288.29410274647,967.4988418241226,link click,50.093688226582756,138.43577663602713,25.971261331251984,2,0,No,No
Own,Mobile,New,2011,0.4132115217666361,Condo,Masonry,428771.2280757365,2779.1517841887216,link click,134.14854884863445,476.2897182977166,123.99600766824759,2,2,Yes,Yes
Own,Mobile,Returning,1999,0.8191635599899271,Townhome,Brick,435763.86147524894,3560.213507526303,link click,76.49439359101235,1635.178164538061,36.63617291399521,2,3,No,Yes
Rent,Desktop,New,2013,0.6868934535456673,Townhome,Masonry,224718.81019210757,1951.6228190289119,link click,20.225518607518435,84.77926712823884,102.89194757962103,0,1,No,No
Own,Desktop,New,2018,0.8047429346502397,Single Family,Frame,259535.88946791488,1892.865470359937,link click,36.55886014400908,289.71728491654085,121.46687788926953,0,6,Yes,No
Rent,Desktop,New,1968,0.44153305567456597,Apartment,Brick,327522.6424009073,2292.5694097092637,link click,447.68302680852315,27.26975906313391,110.6730721834004,4,3,Yes,No
Own,Desktop,Returning,1971,0.28585156704842263,Condo,Brick,215829.337620479,1651.9615466754235,link click,129.78487842302377,138.5972051963442,209.28467455775183,1,2,No,No
Rent,Mobile,Returning,1995,0.5235958112269108,Single Family,Masonry,321595.8039541878,2589.3379675957785,link click,59.73317091855852,39.34099995802883,114.00875869522876,1,2,Yes,No
Own,Desktop,New,2018,0.9313379357479602,Condo,Mixed,200052.25317924196,1973.0434835678732,link click,164.4724176877913,137.23238540722193,526.7404773496983,1,0,No,Yes
Own,Mobile,New,1955,0.5725413382176645,Townhome,Masonry,342471.74339313334,1598.4667878461714,link click,13.24714157246017,368.03606146877104,84.81493262150332,4,2,No,No
Rent,Mobile,Returning,2017,0.68867638568701,Apartment,Mixed,375562.88281835266,2497.2924518501427,link click,27.69125735989573,387.1876266582872,175.03256209820566,1,3,No,No
Own,Desktop,New,1956,0.3760884985543447,Apartment,Frame,404517.5576116295,2732.7825344441653,link click,355.76113874945673,484.2567863624537,197.8648569858891,1,7,Yes,No
Rent,Mobile,New,2009,0.3720102960052756,Apartment,Frame,272693.9526258639,2526.227968204974,link click,136.6956385328148,159.68223335349774,24.008851708093395,2,5,No,No
Rent,Mobile,New,2007,0.5442354403167048,Single Family,Brick,379313.0602051922,2139.5843699730335,link click,37.45823997814408,108.93583339253509,419.844043568934,2,4,No,No
Rent,Mobile,New,1955,0.660023098735844,Single Family,Frame,267110.46091478894,2205.936242718905,link click,33.52926783677849,185.8923590176147,173.63909318079166,1,3,Yes,No
Own,Mobile,New,1947,0.38757355037327357,Single Family,Brick,279087.18689892546,1841.5499857607151,link click,144.4653579233031,127.92828767331682,155.56728559235228,0,5,Yes,No
Own,Mobile,Returning,1946,0.5739243952058216,Single Family,Frame,444164.9883564406,2747.8979917782367,link click,47.076530099507764,180.68988494607262,596.9957476577159,1,1,Yes,Yes
Rent,Mobile,New,2002,0.6696560960972583,Single Family,Frame,300245.77457240364,1921.773646874665,link click,73.17112082203548,116.9112018469633,436.7727893660474,0,0,No,No
Rent,Mobile,Returning,1996,0.6378104942302509,Condo,Frame,218904.29304620888,1944.1134741585372,link click,59.708695110609256,66.48985816775155,109.44242866163609,0,2,No,No
Own,Mobile,Returning,1953,0.4759926131943894,Condo,Frame,168748.02018162247,1377.7919213968567,link click,221.5476694993854,88.88688129705093,66.64318007578449,2,1,No,No
Own,Mobile,Returning,2003,0.550690005599136,Single Family,Brick,282062.7723077943,2256.0964242221175,link click,329.5876388407987,41.237640682505884,483.2898543830046,3,5,Yes,No
Rent,Desktop,Returning,2019,0.6178370215598193,Single Family,Frame,200051.76156904417,1807.158540236957,link click,181.25882245445268,98.76024469428542,293.3675663110176,0,1,Yes,Yes
Own,Desktop,Returning,1982,0.604232223845331,Apartment,Mixed,416351.811035717,2866.131347971294,link click,110.20742999834525,155.35102542579958,131.66141060117357,2,2,Yes,Yes
Rent,Desktop,Returning,1962,0.3327414084162321,Condo,Frame,253303.31708991557,1586.4708689598083,link click,436.19436307332506,53.214955695198846,172.41636377867667,1,2,Yes,No
Own,Mobile,Returning,1976,0.8297448975090638,Single Family,Brick,458703.97622635285,2792.0023062930577,link click,57.84820824333378,311.3196872276163,127.49165255343398,0,2,Yes,Yes
Own,Desktop,Returning,2006,0.34154798066444314,Townhome,Mixed,211969.2391198771,1127.7044942036894,link click,45.57019424461357,98.76104369300302,125.07137873352005,0,2,Yes,No
Own,Mobile,New,2017,0.43751013611222456,Apartment,Masonry,332796.99881450605,2207.0805157734467,link click,673.8544120464127,71.51862132481898,122.09676801704188,3,3,Yes,No
Own,Mobile,New,1945,0.9540911196790576,Single Family,Frame,263566.6757710802,1659.145027685336,link click,286.90008899584757,25.227413895969036,44.01805321773211,0,0,No,No
Other,Mobile,New,1985,0.5833740968041528,Single Family,Frame,133960.0406458195,500.0,link click,15.164491996602464,19.319651973351377,92.50214982479679,0,0,No,No
Other,Desktop,New,2010,0.5967019124892909,Apartment,Frame,431477.21316108503,2681.983001614677,link click,746.1231546082407,100.35164976096658,343.88662086784154,1,3,Yes,No
Own,Mobile,New,1962,0.6923491381698939,Condo,Frame,356662.8949245846,2169.847214569047,link click,183.64335219291735,276.38637009532516,317.5804097683471,1,2,No,Yes
Rent,Desktop,Returning,1985,0.40890264453226527,Single Family,Brick,250569.95706087642,1715.5971385333828,link click,79.93308976140355,78.29339814883998,455.7637840298513,2,4,No,No
Own,Desktop,Returning,2013,0.24189848327486757,Townhome,Masonry,333751.3871368404,2190.7475899285037,link click,208.25838275783676,367.0889491469868,99.09641304776923,1,3,No,Yes
Own,Mobile,New,1984,0.47471780346428455,Condo,Frame,115898.23881130807,1385.2849562649433,link click,96.75345475861872,63.24135708312512,175.59731451983976,0,2,No,Yes
Own,Desktop,Returning,1988,0.4675670002907566,Single Family,Brick,430614.23557722394,2722.6806678889525,link click,225.55587113809258,236.80336771448296,225.10888875707107,1,6,Yes,No
Own,Desktop,New,1970,0.35696054526393417,Single Family,Mixed,356011.46794526494,2416.5825141703,link click,182.68301067739998,197.18069434376585,475.918958450495,2,3,Yes,No
Own,Desktop,New,1997,0.6872050001304334,Apartment,Brick,125301.34833287742,852.718636394053,link click,49.768201826865,230.52294547893732,122.23939656814719,1,3,No,Yes
Own,Mobile,New,1968,0.5816957408452801,Condo,Mixed,247266.4397929739,1107.2038453752193,link click,21.932926220175734,142.19135431032862,112.79224239854759,1,1,No,No
Own,Mobile,Returning,1956,0.4810088151995227,Townhome,Frame,340027.23856096837,2315.4807759934697,link click,108.44211987916627,177.99824482562147,432.58068468318675,1,1,Yes,No
Own,Mobile,New,1946,0.4534259791634249,Apartment,Masonry,399759.8953472286,3533.9796265684195,link click,229.89262080698091,283.4851142886071,70.51406130260722,2,5,Yes,Yes
Own,Mobile,New,2016,0.47624749561587804,Single Family,Masonry,276469.85491989914,2197.8092079426397,link click,73.19404677783864,121.36451353019194,218.11478609126073,1,4,Yes,No
Own,Mobile,Returning,1987,0.6636974262312454,Townhome,Brick,365329.621675769,2397.0145256780993,link click,54.76194241907245,104.57332186260611,92.0192428555304,1,4,No,Yes
Own,Desktop,Returning,1948,0.4663497355748855,Single Family,Frame,321509.5248012095,1718.8197071622828,link click,54.236018515858014,79.2240906479476,405.4651224866485,0,6,Yes,No
Own,Mobile,New,2006,0.3803639350789402,Single Family,Brick,287742.1521705235,1965.6849459194068,link click,146.18642024342108,258.42953685841,74.34586974538031,0,2,Yes,No
Own,Mobile,Returning,2016,0.6329859041311037,Single Family,Frame,339440.15509284765,2116.3959327787975,link click,217.547379202656,156.6163672971691,76.42422310622632,0,5,Yes,No
Own,Mobile,Returning,1985,0.4738194260485031,Single Family,Frame,268993.58871955937,2777.7541661595615,link click,101.46113115239535,504.18090369737064,196.97281433922146,3,3,Yes,Yes
Own,Mobile,New,1974,0.5971707224895217,Single Family,Masonry,354485.914299478,2454.2643845981283,link click,153.66905643914498,64.7763168110657,254.86869216741636,2,5,No,Yes
Own,Desktop,New,1962,0.3439559401546918,Single Family,Frame,254970.99855607818,1275.7190155502467,link click,57.16524515022609,70.26834188289382,117.05450085814226,2,3,Yes,No
Own,Mobile,New,1968,0.4929784963454797,Townhome,Mixed,325506.1764535331,2198.9367413333007,link click,68.06103739192925,102.6196486353321,80.39853233065676,2,2,Yes,No
Own,Desktop,Returning,2011,0.4855463306457253,Single Family,Brick,431246.5171890843,2826.247617566457,link click,76.02646789963006,692.8719772926954,156.23057536340022,4,5,Yes,No
Own,Desktop,New,1972,0.40902897229522095,Condo,Frame,398738.4250231157,2567.7958960877704,link click,376.28344907328074,105.88792952900198,57.88322412202421,2,3,No,Yes
Own,Desktop,New,1986,0.5342429683348817,Single Family,Masonry,271586.334798586,1967.5624762813547,link click,94.35293807286202,130.31916813853925,22.814190190590477,1,3,Yes,Yes
Own,Desktop,New,1987,0.6354482012609607,Apartment,Frame,305022.82367833675,1772.077380799877,link click,298.17265476288094,271.9202812261201,237.21835183938552,0,0,Yes,No
Own,Mobile,New,1979,0.7425192685728268,Condo,Frame,480156.000440514,3328.468226854353,link click,67.75332793377503,105.62053224964774,405.20344833652996,2,1,No,Yes
Rent,Mobile,New,1950,0.655886441909629,Townhome,Brick,365605.64772966114,2592.613603838238,link click,92.48151972261631,152.06367876951248,466.5326101862991,0,2,Yes,Yes
Own,Mobile,New,1997,0.7082693726949001,Single Family,Brick,306559.73980844003,2452.7012349592674,link click,367.71604317657244,89.64802110424723,1289.3322305433815,1,4,Yes,Yes
Own,Mobile,New,1996,0.5330494661940527,Single Family,Frame,338739.4612661447,2025.6798049099546,link click,25.833416159905198,98.27519788412756,242.05934255943427,0,1,Yes,No
Other,Desktop,Returning,2016,0.5643375581051695,Single Family,Frame,302457.33886545,1909.342264606468,link click,64.31698045699045,297.23596460504865,50.738507214239995,2,4,Yes,Yes
Own,Mobile,New,2013,0.35641350016702766,Single Family,Frame,289195.6236106409,2071.0322636263136,link click,334.7223262652885,565.8877807209334,371.64967673857234,2,0,Yes,Yes
Own,Mobile,Returning,2017,0.5213546083044241,Townhome,Frame,278269.13125741563,2453.8481193318726,link click,241.27963490401228,221.72801096348698,689.2782563614704,4,5,Yes,No
Own,Mobile,Returning,1967,1.0403477294694516,Apartment,Frame,331054.1739479239,2104.0073230253533,link click,235.78717679491328,45.816107257556325,562.2482520650211,2,1,Yes,Yes
Own,Mobile,Returning,2000,0.44048519060985214,Townhome,Masonry,346214.83732242434,2851.063390235716,link click,297.3383699800302,162.6039219927507,51.561937187793376,2,4,Yes,No
Rent,Mobile,Returning,2011,0.5494591769973736,Townhome,Frame,336538.40863131994,2719.75275803566,link click,150.36500699427555,771.8788809416551,66.48010346844312,2,3,Yes,Yes
Rent,Mobile,Returning,2002,0.6407205953879873,Condo,Frame,404855.1259546149,3027.3380760234886,link click,464.651441933183,499.5392727291788,151.45962446151736,4,7,Yes,No
Rent,Mobile,Returning,1945,0.5426880639429421,Apartment,Mixed,281863.6231763501,1639.4329466762874,link click,37.360887163401514,85.8187895722907,42.465663140816126,2,2,No,No
Own,Mobile,Returning,1977,0.1923730114787306,Townhome,Frame,323875.9749400551,1937.1812869441653,link click,382.6542399829877,87.75858547418285,90.55823741522624,2,2,Yes,Yes
Rent,Desktop,New,2005,0.5603218461237913,Single Family,Brick,354103.73911270173,2602.33383896661,link click,324.5257360117934,156.41153622042864,52.023139077704904,1,7,No,Yes
Own,Desktop,Returning,1962,0.8209062303319298,Apartment,Frame,370506.9091442478,2722.1943787692126,link click,54.085330381593636,136.90657750286502,267.35404850218396,2,6,Yes,Yes
Rent,Desktop,New,1963,0.5906367899400784,Apartment,Frame,304170.1013901227,1812.6706114315089,link click,100.88318792543494,382.96557999114765,338.2814524310276,2,2,Yes,No
Own,Desktop,New,1973,0.06936328227454003,Single Family,Frame,229177.4409244698,1167.103051814455,link click,104.11652985961022,50.908396506882546,56.64909779407962,2,2,No,No
Rent,Mobile,New,1996,0.4368779051183815,Apartment,Mixed,307945.47129148874,1745.6106265523742,link click,94.82015593426715,65.02503427879395,128.8349563742931,0,1,No,No
Own,Mobile,Returning,1945,0.2717014842956135,Single Family,Frame,387196.34093174635,2963.7764216159057,link click,232.08911050879328,497.6045353991222,138.2340890691679,2,10,Yes,No
Rent,Mobile,Returning,1949,0.41444445935246776,Townhome,Frame,294664.1150485263,1878.1479667503256,link click,414.15898777405494,147.60308436572046,54.590603814633326,1,0,No,No
Rent,Mobile,Returning,2008,0.1687321950083352,Townhome,Mixed,341224.99595405697,2449.844046111426,link click,155.10728503044353,123.31740622185934,120.13666676861492,3,3,Yes,Yes
Own,Desktop,New,1968,0.921596135136237,Apartment,Frame,267840.17454388377,1909.251290052069,link click,40.20920329378258,36.56397246132054,98.26061141116037,0,2,Yes,Yes
Rent,Mobile,New,1985,0.49271190213949245,Single Family,Mixed,284234.5191475842,2337.8593318044577,link click,32.680378654023876,6.276068430638289,222.67464325056793,2,3,Yes,No
Own,Desktop,Returning,1971,0.2926015866080699,Single Family,Masonry,255155.8489660788,1679.9063893772118,link click,167.15940215119517,51.18036633843673,370.26674212141046,3,2,No,Yes
Own,Mobile,New,1984,0.7344273703382143,Single Family,Masonry,387432.42140180996,2553.935776824065,link click,391.6496644849047,59.09994235587765,314.47925467563033,1,2,Yes,No
Own,Mobile,New,2002,0.6048348258490187,Single Family,Masonry,322351.18000361486,1956.3131908907758,link click,60.18563053677545,52.53007715664645,427.6208613181401,3,6,No,No
Own,Desktop,Returning,2004,0.2179306511489743,Condo,Frame,494132.0368637451,3533.798236683275,link click,753.8448444444646,615.3988418338304,5753.638165112373,4,9,Yes,Yes
